ID,category,year,month,day,verified,province,longitude,latitude,review,open_days
11613676,1,2013,7,4,0,21,106.15352,25.67216,0,1418
11895964,11,2013,7,4,0,30,104.12056,35.83892,0,1418
12195183,4,2013,7,4,0,6,113.8671,22.93773,0,1418
12922971,4,2013,7,9,0,5,117.08214,34.281,0,1413
13822053,11,2013,8,15,0,15,103.26971,24.75688,0,1376
14127692,3,2013,9,17,0,16,113.84759,34.00022,0,1343
15018135,1,2013,10,31,0,12,118.10568,36.95429,0,1299
15410068,1,2013,11,17,0,11,113.37515,37.08032,0,1282
16501747,12,2013,12,18,0,1,116.46991,38.86669,0,1251
17262688,6,2014,2,11,0,15,102.73326,25.06838,0,1196
18143960,6,2014,5,7,0,3,120.09436,28.93503,0,1111
18636615,8,2014,6,29,0,5,120.39363,31.58379,0,1058
20747923,2,2014,10,17,0,3,120.9357,30.84518,0,948
20997291,6,2014,11,4,0,15,102.66645,25.03897,0,930
4136732,8,2010,6,22,0,5,120.55914,31.86625,0,2526
5663621,2,2012,3,16,0,19,104.05513,30.66228,0,1893
7244231,6,2012,11,7,0,15,102.70881,25.06629,2,1657
9288601,2,2013,4,22,0,25,121.96826,39.40174,0,1491
9887162,2,2013,5,7,0,12,121.37988,37.54742,0,1476
11549043,11,2013,6,21,0,19,104.75062,31.45521,0,1431
12214934,6,2013,7,5,0,27,107.13741,34.37674,0,1417
14314064,5,2013,9,30,0,9,114.14231,30.61344,0,1330
15528939,1,2013,11,17,0,25,122.06106,41.19687,0,1282
17333332,2,2014,2,11,0,3,120.68103,27.99,0,1196
19733277,9,2014,9,24,0,23,125.27913,43.86209,0,971
20800746,2,2014,10,20,0,2,112.97629,28.15081,4,945
6956143,1,2012,11,6,0,1,114.21092,36.424,0,1658
10516536,2,2013,6,9,0,5,120.53402,31.85765,0,1443
12429500,1,2013,7,5,0,19,107.86374,31.08276,0,1417
13262222,6,2013,7,9,0,19,105.39464,31.22761,0,1413
14737887,11,2013,10,15,0,19,105.45078,28.89164,3,1315
16095291,6,2013,12,17,0,30,106.67953,35.53756,0,1252
17665814,3,2014,2,27,1,3,121.57466,29.86841,0,1180
18185434,2,2014,5,12,1,12,118.05151,36.80312,337,1106
4205813,2,2010,7,29,0,14,106.45151,29.57942,0,2489
9284442,2,2013,4,21,0,17,127.39753,46.08259,0,1492
10554405,2,2013,6,9,0,16,113.69519,34.78495,0,1443
11667587,7,2013,7,4,0,3,119.63622,29.10666,0,1418
12330845,1,2013,7,5,0,16,112.47943,34.68389,0,1417
13892954,2,2013,9,3,1,12,120.35271,36.07732,0,1357
15167686,1,2013,11,17,0,27,107.13712,34.37689,0,1282
16213033,1,2013,12,17,0,3,120.55556,30.61406,0,1252
16885076,4,2013,12,26,0,5,119.98457,31.70383,0,1243
18027821,11,2014,4,21,0,13,106.80941,39.67004,0,1127
20900136,2,2014,10,28,0,3,120.17236,28.99753,0,937
3960397,6,2010,3,15,0,9,114.40379,30.50497,0,2625
578277,2,2005,12,29,0,14,106.57784,29.55626,0,4162
7368186,6,2012,11,7,0,20,108.62737,21.95867,0,1657
10159778,9,2013,5,30,0,5,119.95372,31.86077,0,1453
10501073,2,2013,6,9,0,4,118.10355,24.48819,0,1443
11319486,4,2013,6,19,0,4,119.37675,25.71876,0,1433
12314540,1,2013,7,5,0,8,116.83764,30.73061,0,1417
13199800,4,2013,7,9,0,4,117.63164,26.27359,0,1413
14523608,3,2013,9,30,0,23,125.27872,43.8856,0,1330
16260099,1,2013,12,17,0,22,121.5019,31.13986,0,1252
16476096,4,2013,12,18,0,6,113.21859,22.90519,0,1251
18604169,2,2014,6,25,0,8,115.79072,33.84256,0,1062
19438544,6,2014,8,28,0,5,121.63826,31.81075,0,998
21025305,1,2014,11,7,0,19,104.16214,30.8234,1,927
6614207,6,2012,10,19,0,14,106.51981,29.53999,1,1676
6715070,1,2012,10,23,0,22,121.45944,31.21678,0,1672
10132345,4,2013,5,30,0,10,115.88725,28.58547,0,1453
11117380,6,2013,6,19,0,5,120.3699,31.58132,0,1433
12066527,1,2013,7,4,0,2,112.16772,29.40806,0,1418
12778419,1,2013,7,9,0,1,115.14519,37.07399,0,1413
14455902,6,2013,9,30,0,11,111.85253,37.09827,0,1330
14881813,6,2013,10,23,0,19,103.9844,30.5784,0,1307
17265133,1,2014,2,11,0,5,121.67689,31.80867,0,1196
17735080,3,2014,3,11,0,23,126.56715,43.84697,0,1168
19188011,3,2014,8,2,1,5,118.8805,31.93983,0,1024
5136946,1,2011,4,23,0,16,113.77486,34.23496,0,2221
6322858,1,2012,9,15,0,1,116.68622,39.53068,0,1710
7155042,1,2012,11,7,0,12,116.82131,35.63526,0,1657
10019000,2,2013,5,29,0,31,114.17517,22.32181,0,1454
10297985,1,2013,5,30,0,6,113.11983,22.85783,0,1453
12513864,4,2013,7,5,0,19,103.7554,29.60411,0,1417
13758993,9,2013,7,29,0,10,114.307,25.689,0,1393
14593020,6,2013,9,30,0,16,113.49447,33.85725,0,1330
15466146,1,2013,11,17,0,4,116.35943,25.82815,0,1282
16084375,1,2013,12,17,0,16,114.06843,32.12249,0,1252
18148522,6,2014,5,8,0,1,114.14668,40.10372,0,1110
20884171,11,2013,5,24,1,12,118.04257,36.81119,4,1459
6816181,6,2012,10,26,0,12,119.10616,36.70888,0,1669
7545649,1,2012,11,8,0,25,125.04138,41.73134,0,1656
9762416,2,2013,5,4,0,20,109.11205,21.48468,0,1479
10383512,2,2013,6,9,0,19,104.0113,30.66353,0,1443
11358438,4,2013,6,20,0,27,108.82306,34.06672,0,1432
12955220,1,2013,7,9,0,5,116.92499,34.49799,0,1413
13125542,4,2013,7,9,0,4,117.17288,23.71369,0,1413
14451008,6,2013,9,30,0,12,117.75143,35.90093,0,1330
14823957,5,2013,10,21,0,10,115.89009,28.63975,0,1309
16614391,3,2013,12,18,0,3,120.56397,27.67188,0,1251
16682886,2,2013,12,18,0,7,116.17997,40.18389,0,1251
18095332,12,2014,4,30,0,7,115.84914,39.72177,0,1118
20973354,2,2014,11,4,0,6,112.45624,23.02804,0,930
21278300,1,2014,12,2,0,10,117.95398,28.42651,0,902
6311663,2,2012,9,13,1,6,113.79464,22.69553,0,1712
7221204,6,2012,11,7,0,16,112.10682,32.66252,0,1657
9223811,2,2013,4,21,0,6,114.14091,22.60082,0,1492
10918761,1,2013,6,19,0,9,114.8003,30.84389,0,1433
11845012,4,2013,7,4,0,5,119.01518,33.59285,0,1418
12791266,1,2013,7,9,0,6,113.59798,24.80364,0,1413
14452940,5,2013,9,30,0,12,119.91704,37.18957,0,1330
15536907,6,2013,11,17,0,10,114.00909,27.68739,0,1282
16519401,4,2013,12,18,0,7,116.33099,40.07153,0,1251
18279668,2,2014,5,24,1,6,113.94925,22.58107,156,1094
19491398,3,2014,9,3,1,21,106.70456,26.52027,4,992
21568568,1,2014,12,19,0,25,121.75406,39.0443,0,885
5984022,2,2012,5,14,0,3,119.7138,30.2291,0,1834
7372163,6,2012,11,7,0,16,112.42999,34.68448,0,1657
9394830,2,2013,4,28,0,4,118.99992,25.4276,0,1485
10418878,2,2013,6,9,0,6,113.79895,22.80921,0,1443
15082366,6,2013,10,31,0,22,121.42596,31.11598,1,1299
16332016,4,2013,12,17,0,26,87.5833,43.87401,0,1252
21227003,2,2014,11,27,1,20,108.33421,22.81982,0,907
6489864,6,2012,10,12,0,5,121.67072,31.81698,0,1683
9819137,2,2013,5,6,0,20,109.40288,24.34472,0,1477
11243197,1,2013,6,19,0,7,116.34785,39.7124,0,1433
11452097,1,2013,6,20,0,24,117.17191,39.07394,0,1432
12811487,1,2013,7,9,0,10,113.85718,27.64638,0,1413
14043664,5,2013,9,17,0,20,108.32877,22.75675,0,1343
14985685,6,2013,10,31,0,27,108.97757,34.2626,0,1299
15628542,1,2013,11,17,0,6,113.92183,22.67179,0,1282
16556843,9,2013,12,18,0,16,113.70571,34.39243,0,1251
17970023,9,2014,4,12,0,23,125.33934,43.87616,1,1136
19223538,2,2014,8,5,0,2,112.98227,28.19409,0,1021
19792373,1,2014,9,25,1,3,120.77623,30.77479,0,970
4555397,11,2010,12,17,0,22,121.4952,31.217,0,2348
6666190,6,2012,10,21,0,16,115.21116,33.63085,0,1674
8780385,2,2013,1,18,0,28,121.54024,25.02864,0,1585
10455670,2,2013,6,9,0,1,114.55394,38.00874,0,1443
10765932,6,2013,6,19,0,6,113.31036,23.12195,0,1433
12051058,1,2013,7,4,0,3,120.23887,29.2572,0,1418
13045608,1,2013,7,9,0,4,118.57249,24.937,0,1413
13573815,1,2013,7,10,0,16,111.91429,32.83783,0,1412
14103468,1,2013,9,17,0,9,113.15111,30.64973,0,1343
15148428,1,2013,11,17,0,25,123.006,41.08411,0,1282
16180703,6,2013,12,17,0,4,118.62695,24.73152,0,1252
17034301,1,2014,1,7,0,7,117.13119,40.5374,0,1231
18538608,6,2014,6,19,0,1,115.13002,38.84071,0,1068
4231090,2,2010,8,29,0,27,108.90684,34.23432,0,2458
6842735,1,2012,10,28,0,19,106.64068,30.4805,0,1667
7170283,1,2012,11,7,0,3,120.64864,27.75124,0,1657
9045864,9,2013,4,12,0,29,109.49917,18.28416,1,1501
10365753,9,2013,6,9,0,17,125.0807,45.51834,0,1443
11043958,6,2013,6,19,0,14,108.36963,30.81472,0,1433
11370969,4,2013,6,20,0,27,108.23006,34.16016,0,1432
12518306,1,2013,7,5,0,30,105.60942,33.32918,0,1417
13101965,1,2013,7,9,0,12,120.5311,37.6098,0,1413
14029625,5,2013,9,17,0,3,119.26082,28.59496,0,1343
14934941,1,2013,10,31,0,32,99.9922,35.58837,0,1299
15752387,1,2013,11,17,0,1,115.04119,37.07052,0,1282
16657384,9,2013,12,18,0,25,121.51994,38.9915,0,1251
16889109,6,2013,12,26,0,5,119.957,31.75902,0,1243
18247234,2,2014,5,20,1,25,121.11303,41.09307,125,1098
20949076,9,2014,11,3,0,18,106.0718,38.03121,0,931
6183329,1,2012,8,7,0,7,116.42028,39.84612,0,1749
6970487,1,2012,11,6,0,6,113.28587,22.62565,0,1658
9364820,2,2013,4,27,0,15,100.22074,25.57713,0,1486
10121149,1,2013,5,30,0,10,115.88663,28.65002,0,1453
10712856,11,2013,6,19,0,3,121.13852,30.04834,0,1433
11865427,8,2013,7,4,0,5,119.17385,34.59995,0,1418
12078242,6,2013,7,4,0,19,103.12855,28.32775,0,1418
13186377,1,2013,7,9,0,3,121.38257,29.11795,0,1413
13877953,1,2013,8,29,1,19,104.07061,30.65538,0,1362
14455201,1,2013,9,30,0,11,110.99423,37.95928,0,1330
15523610,6,2013,11,17,0,3,121.83592,29.86876,0,1282
16565296,1,2013,12,18,0,3,121.25424,30.16027,0,1251
17442433,1,2014,2,11,0,8,116.50657,31.74961,0,1196
19173709,2,2014,7,31,1,6,114.23757,22.69236,0,1026
21273629,2,2014,12,1,0,14,106.25141,29.99645,0,903
520457,2,2005,4,13,1,6,113.29022,23.14074,62,4422
5599359,11,2012,2,5,0,22,121.4363,31.32435,10,1933
7862086,1,2012,11,9,0,9,110.74614,32.65055,0,1655
9790594,2,2013,5,5,0,10,114.93831,25.85456,0,1478
10467033,2,2013,6,9,0,5,121.18505,32.30306,0,1443
11406392,11,2013,6,20,0,19,103.62555,30.98008,0,1432
11860484,4,2013,7,4,0,1,117.92856,40.9831,0,1418
13127894,1,2013,7,9,0,4,117.65203,24.51032,0,1413
14052390,6,2013,9,17,0,10,113.8562,27.63182,0,1343
14486043,6,2013,9,30,0,11,114.08023,40.41883,0,1330
15621895,1,2013,11,17,0,2,111.48169,27.23747,0,1282
16379555,1,2013,12,17,0,7,116.66716,39.881,0,1252
16557539,6,2013,12,18,0,7,116.51471,39.87286,0,1251
17548355,2,2014,2,11,0,15,100.66305,23.93851,0,1196
18400336,2,2015,5,9,1,31,114.11294,22.53809,0,744
20691613,2,2014,10,12,0,24,117.48699,39.35931,0,953
3183088,2,2009,5,31,1,5,120.95302,31.37791,156,2913
536585,2,2004,3,1,1,3,120.16543,30.25022,48,4830
7706087,5,2012,11,8,0,12,119.58652,36.37123,0,1656
9224433,2,2013,4,21,0,12,119.98925,35.88396,0,1492
9922878,2,2013,5,8,1,25,123.78883,41.84976,0,1475
10504576,2,2013,6,9,0,6,114.76636,23.81986,0,1443
11058797,1,2013,6,19,0,14,105.76871,29.48436,0,1433
12108817,1,2013,7,4,0,3,120.2556,28.80416,0,1418
12796210,4,2013,7,9,0,1,114.51032,37.08978,0,1413
13217267,6,2013,7,9,0,3,121.35113,28.45045,0,1413
14248165,6,2013,9,30,0,6,114.31968,25.11413,0,1330
14995804,3,2013,10,31,0,16,114.19405,34.41362,0,1299
15870387,9,2013,11,23,0,9,114.17353,30.5066,0,1276
16240152,2,2013,12,17,0,25,120.73245,40.62257,0,1252
17375348,8,2014,2,11,0,16,113.90645,33.99606,0,1196
17935398,12,2014,4,6,0,12,119.51447,35.42956,0,1142
19486060,2,2014,9,2,1,4,118.58656,24.81441,0,993
19593636,2,2014,9,9,1,8,119.02412,32.67888,2,986
21137550,4,2014,11,20,0,22,121.42958,31.18793,0,914
5546716,6,2012,1,9,0,32,100.2423,34.47258,0,1960
7134668,1,2012,11,7,0,2,112.168,29.40648,0,1657
8793919,2,2013,1,18,0,28,120.66007,24.15026,0,1585
10072276,6,2013,5,30,0,5,119.46162,32.20144,0,1453
10669622,4,2013,6,19,0,25,123.12475,42.17068,0,1433
11154789,6,2013,6,19,0,5,118.76538,32.2333,0,1433
12015570,3,2013,7,4,0,11,113.32089,40.0999,0,1418
12537550,3,2013,7,5,0,26,93.50909,42.8461,0,1417
12833639,6,2013,7,9,0,5,120.15578,33.39836,0,1413
13694707,2,2013,7,15,1,1,116.8594,38.30911,0,1407
14541908,6,2013,9,30,0,32,101.81325,36.6087,0,1330
14720331,12,2013,10,10,0,6,113.31465,23.0967,0,1320
15911495,9,2013,11,28,0,6,113.24652,22.67311,2,1271
16688750,4,2013,12,18,0,6,116.35959,23.56122,0,1251
18015246,9,2014,4,18,0,6,114.08651,22.88884,0,1130
20792902,2,2014,10,20,0,12,120.49903,36.16311,0,945
5441921,2,2011,11,13,0,11,112.57762,37.87242,0,2017
7049453,1,2012,11,6,0,10,114.90802,27.02621,0,1658
7789912,5,2012,11,9,0,12,119.41237,36.59264,0,1655
8656665,2,2012,12,31,0,6,114.41536,23.16933,0,1603
9558934,2,2013,5,1,0,2,112.39258,28.56736,0,1482
10614298,2,2013,6,9,0,3,120.91799,30.83369,0,1443
11402231,4,2013,6,20,0,24,116.93363,38.94194,0,1432
11948221,1,2013,7,4,0,11,112.75298,37.68126,0,1418
12244901,4,2013,7,5,0,19,104.18077,31.11014,0,1417
12568038,1,2013,7,5,0,26,77.26798,38.19114,0,1417
13370095,4,2013,7,9,0,8,118.3286,30.91833,0,1413
14049076,7,2013,9,17,0,3,121.41898,29.66651,0,1343
14745168,2,2013,10,17,0,29,110.33971,20.0346,0,1313
15540268,1,2013,11,17,0,15,100.96455,22.78242,0,1282
17270403,3,2014,2,11,0,17,130.2796,47.33361,0,1196
17985892,2,2014,4,15,1,5,118.78446,32.03819,658,1133
18398640,2,2014,6,10,0,5,120.22318,31.59968,0,1077
19318141,1,2014,8,13,0,7,116.45615,39.87792,0,1013
21368139,2,2014,12,12,0,25,120.71808,40.61593,0,892
4115116,9,2010,5,24,0,27,108.90163,34.23566,1,2555
5556733,8,2012,1,11,0,27,108.43623,34.47809,0,1958
7401962,6,2012,11,7,0,5,116.64077,34.6976,0,1657
9481982,2,2013,4,29,0,3,120.63463,27.99237,0,1484
10108151,1,2013,5,30,0,5,120.88309,32.02202,0,1453
10369261,2,2013,6,9,0,23,124.3538,43.15633,0,1443
11180091,4,2013,6,19,0,12,119.98551,36.28289,0,1433
11771826,4,2013,7,4,0,10,115.79237,25.59906,0,1418
12245226,6,2013,7,5,0,19,104.17356,31.1221,0,1417
12689265,1,2013,7,9,0,1,119.54157,39.90338,0,1413
13867214,3,2015,5,9,1,25,123.94515,41.87937,0,744
14072801,2,2013,9,17,0,22,121.13689,31.1475,0,1343
14419415,8,2013,9,30,0,4,119.37872,25.70926,0,1330
15322200,1,2013,11,17,0,1,114.60485,36.34458,0,1282
15562050,3,2013,11,17,0,12,120.00147,36.26894,0,1282
16386834,1,2013,12,17,0,1,115.04528,37.2161,0,1252
17232517,1,2014,2,10,0,16,112.42027,34.65857,0,1197
17738772,5,2014,3,12,1,22,121.45158,31.27811,0,1167
18664124,1,2014,7,1,0,5,120.25675,31.54654,0,1056
21577987,6,2014,12,19,0,25,121.64388,38.91717,0,885
5485622,1,2011,12,6,0,34,113.57195,22.14544,0,1994
6692831,6,2012,10,22,0,25,122.53158,40.94919,0,1673
6923212,1,2012,11,6,0,33,91.13703,29.65784,0,1658
9181890,2,2013,4,20,0,27,109.31647,34.15635,1,1493
9583251,2,2013,5,1,0,5,120.22166,33.31727,0,1482
10440004,2,2013,6,9,0,4,118.59589,24.92083,0,1443
10911881,7,2013,6,19,0,9,114.40793,30.3729,0,1433
11272726,6,2013,6,19,0,7,116.34321,39.83454,0,1433
11723382,1,2013,7,4,0,3,120.12223,30.85805,0,1418
12253692,6,2013,7,5,0,19,104.38675,31.11111,0,1417
13179707,1,2013,7,9,0,2,111.60137,26.44825,0,1413
13765522,1,2013,7,30,0,6,116.75166,23.46943,0,1392
14070315,13,2013,9,17,0,22,121.70392,31.24484,0,1343
15424897,1,2013,11,17,0,15,102.73221,25.09653,0,1282
15635682,1,2013,11,17,0,9,110.7874,32.64326,0,1282
16466570,1,2013,12,18,0,26,87.63041,43.80231,0,1251
16860007,11,2013,12,26,0,23,126.51676,43.82295,0,1243
17515219,3,2014,2,11,0,21,106.46998,26.55068,0,1196
18667158,12,2014,7,1,0,27,108.93666,34.2286,0,1056
21183738,5,2014,11,25,0,25,123.0101,41.13331,0,909
3619540,9,2009,12,17,0,7,116.36887,39.99139,7,2713
6675474,1,2012,10,21,0,4,116.66375,26.25915,0,1674
9101414,2,2013,4,19,0,25,122.83371,41.99628,0,1494
10050471,10,2013,5,30,0,3,120.09257,29.68409,0,1453
4158145,13,2010,6,22,0,5,120.65146,31.30078,0,2526
8016534,1,2012,11,24,0,12,115.98901,36.45733,0,1640
8890416,10,2013,2,15,0,6,116.58401,23.63979,0,1557
9785178,2,2013,5,5,0,27,109.9347,33.87089,0,1478
10796385,4,2013,6,19,0,6,114.07838,22.53632,0,1433
12060205,4,2013,7,4,0,3,120.05214,28.88934,0,1418
12630229,1,2013,7,9,0,3,120.68376,27.77725,0,1413
13829690,4,2013,8,18,0,27,109.29125,37.9751,0,1373
14918726,1,2013,10,31,0,4,119.3144,26.13018,0,1299
15569886,1,2013,11,17,0,30,107.64465,35.72295,0,1282
16630590,1,2013,12,18,0,1,115.49328,38.85796,0,1251
18222637,13,2014,5,16,0,3,120.36072,30.3089,0,1102
20796197,2,2014,10,20,1,5,118.78389,32.08177,1,945
5744270,1,2012,4,26,0,7,116.39858,39.84854,0,1852
6378581,1,2012,9,24,0,5,120.56243,31.34913,0,1701
7839050,1,2012,11,9,0,4,119.11723,25.46789,0,1655
9496369,2,2013,4,30,0,23,122.84697,45.61576,0,1483
11278752,7,2013,6,19,0,7,116.42111,39.85473,0,1433
15046163,1,2013,10,31,0,22,121.41616,31.26554,0,1299
16520882,1,2013,12,18,0,18,106.1899,38.49367,0,1251
18366790,2,2014,6,6,0,22,121.40441,31.21341,1,1081
2270545,2,2007,9,13,1,8,117.2882,31.87923,0,3539
10289062,4,2013,5,30,0,6,113.28117,22.76184,0,1453
10130751,7,2013,5,30,0,10,116.27509,28.35906,0,1453
10783718,4,2013,6,19,0,6,113.23062,23.27466,0,1433
11712333,1,2013,7,4,0,9,113.11362,31.02613,0,1418
13562622,1,2013,7,10,0,19,105.85599,31.2365,0,1412
13938630,6,2013,9,17,0,26,88.69715,46.41518,0,1343
15644718,5,2013,11,17,0,5,120.62295,31.37312,0,1282
17100046,1,2014,1,7,0,4,118.64449,24.72801,0,1231
19014670,1,2014,7,19,0,18,106.24954,38.48777,0,1038
19701447,6,2014,9,23,0,5,118.81104,32.0756,0,972
3578308,2,2009,12,7,0,25,121.65448,38.9138,6,2723
6679406,6,2012,10,22,0,16,112.38451,34.6605,0,1673
8950384,2,2013,3,13,0,3,119.46308,29.21129,0,1531
10033691,11,2013,5,30,0,1,114.46019,38.01176,0,1453
10889618,6,2013,6,19,0,9,114.28037,30.57571,0,1433
12536594,1,2013,7,5,0,32,102.01792,35.51789,0,1417
12982548,1,2013,7,9,0,27,110.33174,33.69437,0,1413
14010053,6,2013,9,17,0,3,119.74523,31.09877,0,1343
14319936,1,2013,9,30,0,10,117.21292,29.2951,0,1330
15063953,6,2013,10,31,0,3,121.95125,29.47899,0,1299
16456740,10,2013,12,18,0,5,118.9531,33.53091,0,1251
17485114,6,2014,2,11,0,22,121.6743,31.28914,0,1196
18599781,2,2014,6,25,0,6,113.7565,23.00862,0,1062
18608756,2,2014,6,26,0,10,115.88006,28.68183,0,1061
5358646,9,2011,9,20,0,13,110.00339,40.40356,0,2071
6105301,2,2012,7,9,1,19,104.07285,30.60205,1,1778
8879493,1,2013,2,8,0,29,109.51264,18.24581,0,1564
9345903,2,2013,4,26,0,19,105.95351,31.73245,0,1487
10073441,8,2013,5,30,0,5,119.44961,32.20759,0,1453
10956654,1,2013,6,19,0,3,120.36365,30.31843,0,1433
11959391,7,2013,7,4,0,25,124.06821,40.80369,0,1418
12434281,1,2013,7,5,0,23,123.08599,44.80743,0,1417
13230845,7,2013,7,9,0,12,117.71376,36.67943,0,1413
14461061,7,2013,9,30,0,24,117.64757,39.02097,0,1330
14889444,8,2013,10,24,0,6,113.82297,22.67028,0,1306
16361098,1,2013,12,17,0,26,87.61944,43.82697,0,1252
16893942,2,2013,12,26,0,12,119.47144,36.66328,0,1243
18326609,3,2014,5,30,0,19,103.83113,30.03929,0,1088
18437651,1,2014,6,11,0,5,120.19914,33.29529,1,1076
20639123,2,2014,10,1,0,30,104.17602,36.54638,0,964
5564235,1,2012,1,13,0,18,106.24924,38.46578,0,1956
6632793,6,2012,10,20,0,1,116.08493,38.70977,0,1675
7930411,1,2012,11,9,0,26,87.60278,43.78728,0,1655
9696088,2,2013,5,3,0,30,96.44894,40.57836,0,1480
10217326,1,2013,5,30,0,15,102.71561,25.04402,0,1453
10604007,2,2013,6,9,0,12,121.35715,37.57514,0,1443
11894333,1,2013,7,4,0,1,116.87925,38.2994,0,1418
12366426,6,2013,7,5,0,16,114.00785,33.58504,0,1417
13330157,1,2013,7,9,0,27,108.97173,34.91652,0,1413
14570503,6,2013,9,30,0,31,114.19738,22.32898,0,1330
15098901,2,2013,11,6,0,3,120.68264,30.51918,0,1293
16459790,5,2013,12,18,0,7,116.18062,39.92467,0,1251
17507593,10,2014,2,11,0,13,119.03057,42.26239,0,1196
17996201,13,2014,4,16,0,9,114.27,30.5944,0,1132
18712108,2,2014,7,7,0,5,119.14492,34.83595,0,1050
21014393,1,2014,11,5,0,1,118.68336,39.50903,0,929
4076008,9,2010,4,20,0,7,116.27454,39.94243,0,2589
5241635,12,2011,6,23,0,6,113.54694,22.80068,0,2160
8035478,2,2012,12,1,0,22,121.44953,31.18415,0,1633
9673419,2,2013,5,3,0,5,117.05854,34.35573,0,1480
10502962,2,2013,6,9,0,30,105.66404,34.85872,0,1443
12214266,1,2013,7,5,0,27,107.14889,34.37241,0,1417
13554837,1,2013,7,10,0,6,116.42826,23.25999,0,1412
14324849,7,2013,9,30,0,27,108.94615,34.17166,0,1330
14832501,6,2013,10,21,0,22,121.47841,31.23933,0,1309
15518164,6,2013,11,17,0,5,120.46648,32.52911,0,1282
16816664,2,2013,12,24,1,12,120.42639,36.39808,0,1245
17257459,2,2014,2,11,0,21,105.74946,26.30623,0,1196
17870266,1,2014,3,27,0,27,108.94768,34.22336,0,1152
19674908,2,2014,9,19,0,1,115.51785,40.40107,0,976
21079373,2,2014,11,13,0,14,106.51859,29.59094,0,921
5293529,1,2011,8,2,0,22,121.27769,31.08846,0,2120
9761708,2,2013,5,4,0,17,127.12068,47.24272,0,1479
10400239,2,2013,6,9,0,26,84.89971,45.58403,0,1443
11418600,11,2013,6,20,0,19,104.16789,30.61446,0,1432
11907711,1,2013,7,4,0,9,115.21239,29.83465,0,1418
12298201,4,2013,7,5,0,12,115.45332,35.26204,0,1417
13143645,7,2013,7,9,0,12,117.96033,36.55634,0,1413
13837096,1,2013,8,20,0,3,120.17176,30.27844,0,1371
14917001,1,2013,10,31,0,27,107.14558,34.35984,0,1299
15431434,1,2013,11,17,0,30,103.84989,36.0489,0,1282
16138628,6,2013,12,17,0,9,114.30676,30.52164,0,1252
17095264,1,2014,1,7,0,6,113.79962,23.09931,0,1231
17925773,2,2014,4,4,0,29,109.70471,18.63563,0,1144
20701893,2,2014,10,13,1,12,119.94157,37.18095,2,952
2732971,2,2008,9,7,0,6,116.67286,23.35528,0,3179
7371024,1,2012,11,7,0,15,100.23234,25.59425,0,1657
7439385,1,2012,11,7,0,16,112.42659,34.65355,0,1657
9137635,2,2013,4,20,0,24,117.75801,39.56027,0,1493
9852708,2,2013,5,6,0,23,124.36668,43.16886,0,1477
10517207,2,2013,6,9,0,5,120.98327,31.35976,0,1443
10811578,1,2013,6,19,0,6,113.89846,22.56921,0,1433
11574155,2,2013,7,1,0,7,116.39232,39.93391,0,1421
12630067,4,2013,7,9,0,3,120.66079,27.77283,0,1413
12981255,6,2013,7,9,0,27,110.01842,33.82143,0,1413
13689675,3,2013,7,15,1,12,120.42298,36.15693,0,1407
14266736,6,2013,9,30,0,1,119.18676,39.71832,0,1330
15129661,3,2013,11,15,0,12,117.12551,36.19765,0,1284
16006458,2,2013,12,16,0,13,113.12574,41.02506,0,1253
16933289,6,2013,12,26,0,6,113.13104,23.01872,0,1243
17383152,1,2014,2,11,0,3,120.62686,28.00501,0,1196
18459682,6,2014,6,11,1,25,121.17113,41.11092,1,1076
19161937,3,2014,7,30,0,6,116.12292,24.32148,0,1027
21123924,2,2014,11,18,1,4,118.14826,24.73161,4,916
4208714,8,2010,8,2,0,22,121.51502,31.30096,0,2485
7273166,1,2012,11,7,0,3,119.88873,29.45011,0,1657
9252647,2,2013,4,21,0,14,106.25993,29.27831,0,1492
10300871,4,2013,5,30,0,6,112.88834,23.17256,0,1453
11232024,1,2013,6,19,0,7,116.63784,40.314,0,1433
11628940,10,2013,7,4,0,25,123.12839,40.14457,0,1418
13054299,6,2013,7,9,0,27,109.077,37.0921,0,1413
13407747,1,2013,7,9,0,18,106.07148,38.02516,0,1413
14208143,5,2013,9,30,0,15,103.35685,24.85509,0,1330
14562118,6,2013,9,30,0,26,80.2856,41.15649,0,1330
15578819,6,2013,11,17,0,4,118.18711,25.05938,0,1282
16193438,11,2013,12,17,0,11,112.82801,35.49785,0,1252
16910218,4,2013,12,26,0,6,113.86977,22.57541,0,1243
17271991,6,2014,2,11,0,31,114.19785,22.37251,0,1196
18624489,2,2014,6,27,0,12,118.04768,36.83581,0,1060
19113275,11,2014,7,23,1,22,121.43906,31.19207,539,1034
19786613,9,2014,9,25,0,12,119.45389,35.42357,0,970
4638673,6,2011,1,4,0,6,113.29019,23.07972,0,2330
6467140,5,2012,10,11,0,6,113.30062,23.14692,0,1684
7288712,6,2012,11,7,0,11,110.47133,34.85941,0,1657
8752574,2,2013,1,18,0,28,121.54047,24.99145,0,1585
9338336,2,2013,4,26,0,12,120.49426,37.59123,1,1487
10008143,2,2013,5,25,0,12,120.41895,36.30376,0,1458
10861101,1,2013,6,19,0,25,123.35212,42.73875,0,1433
11434068,11,2013,6,20,0,24,117.19778,39.10021,0,1432
11794673,6,2013,7,4,0,1,115.86272,39.32444,0,1418
12345577,3,2013,7,5,0,17,130.98152,45.30484,0,1417
